quiz_id,question_text,marks
1631,What is Machine Learning?,2
1631,What is supervised learning?,2
1631,What is overfitting?,2
1631,What is feature engineering?,2
1631,What is a training dataset?,2
1632,What is Machine Learning?,2
1632,What is supervised learning?,2
1632,What is overfitting?,2
1632,What is feature engineering?,2
1632,What is a training dataset?,2
1633,What is Machine Learning?,2
1633,What is supervised learning?,2
1633,What is overfitting?,2
1633,What is feature engineering?,2
1633,What is a training dataset?,2
1634,What is Machine Learning?,2
1634,What is supervised learning?,2
1634,What is overfitting?,2
1634,What is feature engineering?,2
1634,What is a training dataset?,2
1635,What is Machine Learning?,2
1635,What is supervised learning?,2
1635,What is overfitting?,2
1635,What is feature engineering?,2
1635,What is a training dataset?,2
1636,What is Machine Learning?,2
1636,What is supervised learning?,2
1636,What is overfitting?,2
1636,What is feature engineering?,2
1636,What is a training dataset?,2
1637,What is Machine Learning?,2
1637,What is supervised learning?,2
1637,What is overfitting?,2
1637,What is feature engineering?,2
1637,What is a training dataset?,2
1638,What is Machine Learning?,2
1638,What is supervised learning?,2
1638,What is overfitting?,2
1638,What is feature engineering?,2
1638,What is a training dataset?,2
1639,What is Machine Learning?,2
1639,What is supervised learning?,2
1639,What is overfitting?,2
1639,What is feature engineering?,2
1639,What is a training dataset?,2
1640,What is Machine Learning?,2
1640,What is supervised learning?,2
1640,What is overfitting?,2
1640,What is feature engineering?,2
1640,What is a training dataset?,2
1641,What is Machine Learning?,2
1641,What is supervised learning?,2
1641,What is overfitting?,2
1641,What is feature engineering?,2
1641,What is a training dataset?,2
1642,What is Machine Learning?,2
1642,What is supervised learning?,2
1642,What is overfitting?,2
1642,What is feature engineering?,2
1642,What is a training dataset?,2
1643,What is Machine Learning?,2
1643,What is supervised learning?,2
1643,What is overfitting?,2
1643,What is feature engineering?,2
1643,What is a training dataset?,2
1644,What is Machine Learning?,2
1644,What is supervised learning?,2
1644,What is overfitting?,2
1644,What is feature engineering?,2
1644,What is a training dataset?,2
1645,What is Machine Learning?,2
1645,What is supervised learning?,2
1645,What is overfitting?,2
1645,What is feature engineering?,2
1645,What is a training dataset?,2
1646,What is Machine Learning?,2
1646,What is supervised learning?,2
1646,What is overfitting?,2
1646,What is feature engineering?,2
1646,What is a training dataset?,2
1647,What is Machine Learning?,2
1647,What is supervised learning?,2
1647,What is overfitting?,2
1647,What is feature engineering?,2
1647,What is a training dataset?,2
1648,What is Machine Learning?,2
1648,What is supervised learning?,2
1648,What is overfitting?,2
1648,What is feature engineering?,2
1648,What is a training dataset?,2
1649,What is Machine Learning?,2
1649,What is supervised learning?,2
1649,What is overfitting?,2
1649,What is feature engineering?,2
1649,What is a training dataset?,2
1650,What is Machine Learning?,2
1650,What is supervised learning?,2
1650,What is overfitting?,2
1650,What is feature engineering?,2
1650,What is a training dataset?,2
1651,What is Machine Learning?,2
1651,What is supervised learning?,2
1651,What is overfitting?,2
1651,What is feature engineering?,2
1651,What is a training dataset?,2
1652,What is Machine Learning?,2
1652,What is supervised learning?,2
1652,What is overfitting?,2
1652,What is feature engineering?,2
1652,What is a training dataset?,2
1653,What is Machine Learning?,2
1653,What is supervised learning?,2
1653,What is overfitting?,2
1653,What is feature engineering?,2
1653,What is a training dataset?,2
1654,What is Machine Learning?,2
1654,What is supervised learning?,2
1654,What is overfitting?,2
1654,What is feature engineering?,2
1654,What is a training dataset?,2
1655,What is Machine Learning?,2
1655,What is supervised learning?,2
1655,What is overfitting?,2
1655,What is feature engineering?,2
1655,What is a training dataset?,2
1656,What is Machine Learning?,2
1656,What is supervised learning?,2
1656,What is overfitting?,2
1656,What is feature engineering?,2
1656,What is a training dataset?,2
1657,What is Machine Learning?,2
1657,What is supervised learning?,2
1657,What is overfitting?,2
1657,What is feature engineering?,2
1657,What is a training dataset?,2
1658,What is Machine Learning?,2
1658,What is supervised learning?,2
1658,What is overfitting?,2
1658,What is feature engineering?,2
1658,What is a training dataset?,2
1659,What is Machine Learning?,2
1659,What is supervised learning?,2
1659,What is overfitting?,2
1659,What is feature engineering?,2
1659,What is a training dataset?,2
1660,What is Machine Learning?,2
1660,What is supervised learning?,2
1660,What is overfitting?,2
1660,What is feature engineering?,2
1660,What is a training dataset?,2
1661,What is Machine Learning?,2
1661,What is supervised learning?,2
1661,What is overfitting?,2
1661,What is feature engineering?,2
1661,What is a training dataset?,2
1662,What is Machine Learning?,2
1662,What is supervised learning?,2
1662,What is overfitting?,2
1662,What is feature engineering?,2
1662,What is a training dataset?,2
1663,What is Machine Learning?,2
1663,What is supervised learning?,2
1663,What is overfitting?,2
1663,What is feature engineering?,2
1663,What is a training dataset?,2
1664,What is Machine Learning?,2
1664,What is supervised learning?,2
1664,What is overfitting?,2
1664,What is feature engineering?,2
1664,What is a training dataset?,2
1665,What is Machine Learning?,2
1665,What is supervised learning?,2
1665,What is overfitting?,2
1665,What is feature engineering?,2
1665,What is a training dataset?,2
1666,What is Machine Learning?,2
1666,What is supervised learning?,2
1666,What is overfitting?,2
1666,What is feature engineering?,2
1666,What is a training dataset?,2
1667,What is Machine Learning?,2
1667,What is supervised learning?,2
1667,What is overfitting?,2
1667,What is feature engineering?,2
1667,What is a training dataset?,2
1668,What is Machine Learning?,2
1668,What is supervised learning?,2
1668,What is overfitting?,2
1668,What is feature engineering?,2
1668,What is a training dataset?,2
1669,What is Machine Learning?,2
1669,What is supervised learning?,2
1669,What is overfitting?,2
1669,What is feature engineering?,2
1669,What is a training dataset?,2
1670,What is Machine Learning?,2
1670,What is supervised learning?,2
1670,What is overfitting?,2
1670,What is feature engineering?,2
1670,What is a training dataset?,2
1671,What is Machine Learning?,2
1671,What is supervised learning?,2
1671,What is overfitting?,2
1671,What is feature engineering?,2
1671,What is a training dataset?,2
1672,What is Machine Learning?,2
1672,What is supervised learning?,2
1672,What is overfitting?,2
1672,What is feature engineering?,2
1672,What is a training dataset?,2
1673,What is Machine Learning?,2
1673,What is supervised learning?,2
1673,What is overfitting?,2
1673,What is feature engineering?,2
1673,What is a training dataset?,2
1674,What is Machine Learning?,2
1674,What is supervised learning?,2
1674,What is overfitting?,2
1674,What is feature engineering?,2
1674,What is a training dataset?,2
1675,What is Machine Learning?,2
1675,What is supervised learning?,2
1675,What is overfitting?,2
1675,What is feature engineering?,2
1675,What is a training dataset?,2
1676,What is Machine Learning?,2
1676,What is supervised learning?,2
1676,What is overfitting?,2
1676,What is feature engineering?,2
1676,What is a training dataset?,2
1677,What is Machine Learning?,2
1677,What is supervised learning?,2
1677,What is overfitting?,2
1677,What is feature engineering?,2
1677,What is a training dataset?,2
1678,What is Machine Learning?,2
1678,What is supervised learning?,2
1678,What is overfitting?,2
1678,What is feature engineering?,2
1678,What is a training dataset?,2
1679,What is Machine Learning?,2
1679,What is supervised learning?,2
1679,What is overfitting?,2
1679,What is feature engineering?,2
1679,What is a training dataset?,2
1680,What is Machine Learning?,2
1680,What is supervised learning?,2
1680,What is overfitting?,2
1680,What is feature engineering?,2
1680,What is a training dataset?,2
1681,What is Machine Learning?,2
1681,What is supervised learning?,2
1681,What is overfitting?,2
1681,What is feature engineering?,2
1681,What is a training dataset?,2
1682,What is Machine Learning?,2
1682,What is supervised learning?,2
1682,What is overfitting?,2
1682,What is feature engineering?,2
1682,What is a training dataset?,2
1683,What is Machine Learning?,2
1683,What is supervised learning?,2
1683,What is overfitting?,2
1683,What is feature engineering?,2
1683,What is a training dataset?,2
1684,What is Machine Learning?,2
1684,What is supervised learning?,2
1684,What is overfitting?,2
1684,What is feature engineering?,2
1684,What is a training dataset?,2
1685,What is Machine Learning?,2
1685,What is supervised learning?,2
1685,What is overfitting?,2
1685,What is feature engineering?,2
1685,What is a training dataset?,2
1686,What is Machine Learning?,2
1686,What is supervised learning?,2
1686,What is overfitting?,2
1686,What is feature engineering?,2
1686,What is a training dataset?,2
1687,What is Machine Learning?,2
1687,What is supervised learning?,2
1687,What is overfitting?,2
1687,What is feature engineering?,2
1687,What is a training dataset?,2
1688,What is Machine Learning?,2
1688,What is supervised learning?,2
1688,What is overfitting?,2
1688,What is feature engineering?,2
1688,What is a training dataset?,2
1689,What is Machine Learning?,2
1689,What is supervised learning?,2
1689,What is overfitting?,2
1689,What is feature engineering?,2
1689,What is a training dataset?,2
1690,What is Machine Learning?,2
1690,What is supervised learning?,2
1690,What is overfitting?,2
1690,What is feature engineering?,2
1690,What is a training dataset?,2
1691,What is Machine Learning?,2
1691,What is supervised learning?,2
1691,What is overfitting?,2
1691,What is feature engineering?,2
1691,What is a training dataset?,2
1692,What is Machine Learning?,2
1692,What is supervised learning?,2
1692,What is overfitting?,2
1692,What is feature engineering?,2
1692,What is a training dataset?,2
1693,What is Machine Learning?,2
1693,What is supervised learning?,2
1693,What is overfitting?,2
1693,What is feature engineering?,2
1693,What is a training dataset?,2
1694,What is Machine Learning?,2
1694,What is supervised learning?,2
1694,What is overfitting?,2
1694,What is feature engineering?,2
1694,What is a training dataset?,2
1695,What is Machine Learning?,2
1695,What is supervised learning?,2
1695,What is overfitting?,2
1695,What is feature engineering?,2
1695,What is a training dataset?,2
1696,What is Machine Learning?,2
1696,What is supervised learning?,2
1696,What is overfitting?,2
1696,What is feature engineering?,2
1696,What is a training dataset?,2
1697,What is Machine Learning?,2
1697,What is supervised learning?,2
1697,What is overfitting?,2
1697,What is feature engineering?,2
1697,What is a training dataset?,2
1698,What is Machine Learning?,2
1698,What is supervised learning?,2
1698,What is overfitting?,2
1698,What is feature engineering?,2
1698,What is a training dataset?,2
1699,What is Machine Learning?,2
