question_id,option_text,is_correct
9749,Option 4 for Question 9749,0
9750,Option 1 for Question 9750,0
9750,Option 2 for Question 9750,0
9750,Option 3 for Question 9750,1
9750,Option 4 for Question 9750,0
9751,Option 1 for Question 9751,0
9751,Option 2 for Question 9751,0
9751,Option 3 for Question 9751,0
9751,Option 4 for Question 9751,1
9752,Option 1 for Question 9752,1
9752,Option 2 for Question 9752,0
9752,Option 3 for Question 9752,0
9752,Option 4 for Question 9752,0
9753,Option 1 for Question 9753,0
9753,Option 2 for Question 9753,1
9753,Option 3 for Question 9753,0
9753,Option 4 for Question 9753,0
9754,Option 1 for Question 9754,0
9754,Option 2 for Question 9754,0
9754,Option 3 for Question 9754,1
9754,Option 4 for Question 9754,0
9755,Option 1 for Question 9755,0
9755,Option 2 for Question 9755,0
9755,Option 3 for Question 9755,0
9755,Option 4 for Question 9755,1
9756,Option 1 for Question 9756,1
9756,Option 2 for Question 9756,0
9756,Option 3 for Question 9756,0
9756,Option 4 for Question 9756,0
9757,Option 1 for Question 9757,0
9757,Option 2 for Question 9757,1
9757,Option 3 for Question 9757,0
9757,Option 4 for Question 9757,0
9758,Option 1 for Question 9758,0
9758,Option 2 for Question 9758,0
9758,Option 3 for Question 9758,1
9758,Option 4 for Question 9758,0
9759,Option 1 for Question 9759,0
9759,Option 2 for Question 9759,0
9759,Option 3 for Question 9759,0
9759,Option 4 for Question 9759,1
9760,Option 1 for Question 9760,1
9760,Option 2 for Question 9760,0
9760,Option 3 for Question 9760,0
9760,Option 4 for Question 9760,0
9761,Option 1 for Question 9761,0
9761,Option 2 for Question 9761,1
9761,Option 3 for Question 9761,0
9761,Option 4 for Question 9761,0
9762,Option 1 for Question 9762,0
9762,Option 2 for Question 9762,0
9762,Option 3 for Question 9762,1
9762,Option 4 for Question 9762,0
9763,Option 1 for Question 9763,0
9763,Option 2 for Question 9763,0
9763,Option 3 for Question 9763,0
9763,Option 4 for Question 9763,1
9764,Option 1 for Question 9764,1
9764,Option 2 for Question 9764,0
9764,Option 3 for Question 9764,0
9764,Option 4 for Question 9764,0
9765,Option 1 for Question 9765,0
9765,Option 2 for Question 9765,1
9765,Option 3 for Question 9765,0
9765,Option 4 for Question 9765,0
9766,Option 1 for Question 9766,0
9766,Option 2 for Question 9766,0
9766,Option 3 for Question 9766,1
9766,Option 4 for Question 9766,0
9767,Option 1 for Question 9767,0
9767,Option 2 for Question 9767,0
9767,Option 3 for Question 9767,0
9767,Option 4 for Question 9767,1
9768,Option 1 for Question 9768,1
9768,Option 2 for Question 9768,0
9768,Option 3 for Question 9768,0
9768,Option 4 for Question 9768,0
9769,Option 1 for Question 9769,0
9769,Option 2 for Question 9769,1
9769,Option 3 for Question 9769,0
9769,Option 4 for Question 9769,0
9770,Option 1 for Question 9770,0
9770,Option 2 for Question 9770,0
9770,Option 3 for Question 9770,1
9770,Option 4 for Question 9770,0
9771,Option 1 for Question 9771,0
9771,Option 2 for Question 9771,0
9771,Option 3 for Question 9771,0
9771,Option 4 for Question 9771,1
9772,Option 1 for Question 9772,1
9772,Option 2 for Question 9772,0
9772,Option 3 for Question 9772,0
9772,Option 4 for Question 9772,0
9773,Option 1 for Question 9773,0
9773,Option 2 for Question 9773,1
9773,Option 3 for Question 9773,0
9773,Option 4 for Question 9773,0
9774,Option 1 for Question 9774,0
9774,Option 2 for Question 9774,0
9774,Option 3 for Question 9774,1
9774,Option 4 for Question 9774,0
9775,Option 1 for Question 9775,0
9775,Option 2 for Question 9775,0
9775,Option 3 for Question 9775,0
9775,Option 4 for Question 9775,1
9776,Option 1 for Question 9776,1
9776,Option 2 for Question 9776,0
9776,Option 3 for Question 9776,0
9776,Option 4 for Question 9776,0
9777,Option 1 for Question 9777,0
9777,Option 2 for Question 9777,1
9777,Option 3 for Question 9777,0
9777,Option 4 for Question 9777,0
9778,Option 1 for Question 9778,0
9778,Option 2 for Question 9778,0
9778,Option 3 for Question 9778,1
9778,Option 4 for Question 9778,0
9779,Option 1 for Question 9779,0
9779,Option 2 for Question 9779,0
9779,Option 3 for Question 9779,0
9779,Option 4 for Question 9779,1
9780,Option 1 for Question 9780,1
9780,Option 2 for Question 9780,0
9780,Option 3 for Question 9780,0
9780,Option 4 for Question 9780,0
9781,Option 1 for Question 9781,0
9781,Option 2 for Question 9781,1
9781,Option 3 for Question 9781,0
9781,Option 4 for Question 9781,0
9782,Option 1 for Question 9782,0
9782,Option 2 for Question 9782,0
9782,Option 3 for Question 9782,1
9782,Option 4 for Question 9782,0
9783,Option 1 for Question 9783,0
9783,Option 2 for Question 9783,0
9783,Option 3 for Question 9783,0
9783,Option 4 for Question 9783,1
9784,Option 1 for Question 9784,1
9784,Option 2 for Question 9784,0
9784,Option 3 for Question 9784,0
9784,Option 4 for Question 9784,0
9785,Option 1 for Question 9785,0
9785,Option 2 for Question 9785,1
9785,Option 3 for Question 9785,0
9785,Option 4 for Question 9785,0
9786,Option 1 for Question 9786,0
9786,Option 2 for Question 9786,0
9786,Option 3 for Question 9786,1
9786,Option 4 for Question 9786,0
9787,Option 1 for Question 9787,0
9787,Option 2 for Question 9787,0
9787,Option 3 for Question 9787,0
9787,Option 4 for Question 9787,1
9788,Option 1 for Question 9788,1
9788,Option 2 for Question 9788,0
9788,Option 3 for Question 9788,0
9788,Option 4 for Question 9788,0
9789,Option 1 for Question 9789,0
9789,Option 2 for Question 9789,1
9789,Option 3 for Question 9789,0
9789,Option 4 for Question 9789,0
9790,Option 1 for Question 9790,0
9790,Option 2 for Question 9790,0
9790,Option 3 for Question 9790,1
9790,Option 4 for Question 9790,0
9791,Option 1 for Question 9791,0
9791,Option 2 for Question 9791,0
9791,Option 3 for Question 9791,0
9791,Option 4 for Question 9791,1
9792,Option 1 for Question 9792,1
9792,Option 2 for Question 9792,0
9792,Option 3 for Question 9792,0
9792,Option 4 for Question 9792,0
9793,Option 1 for Question 9793,0
9793,Option 2 for Question 9793,1
9793,Option 3 for Question 9793,0
9793,Option 4 for Question 9793,0
9794,Option 1 for Question 9794,0
9794,Option 2 for Question 9794,0
9794,Option 3 for Question 9794,1
9794,Option 4 for Question 9794,0
9795,Option 1 for Question 9795,0
9795,Option 2 for Question 9795,0
9795,Option 3 for Question 9795,0
9795,Option 4 for Question 9795,1
9796,Option 1 for Question 9796,1
9796,Option 2 for Question 9796,0
9796,Option 3 for Question 9796,0
9796,Option 4 for Question 9796,0
9797,Option 1 for Question 9797,0
9797,Option 2 for Question 9797,1
9797,Option 3 for Question 9797,0
9797,Option 4 for Question 9797,0
9798,Option 1 for Question 9798,0
9798,Option 2 for Question 9798,0
9798,Option 3 for Question 9798,1
9798,Option 4 for Question 9798,0
9799,Option 1 for Question 9799,0
9799,Option 2 for Question 9799,0
9799,Option 3 for Question 9799,0
9799,Option 4 for Question 9799,1
9800,Option 1 for Question 9800,1
9800,Option 2 for Question 9800,0
9800,Option 3 for Question 9800,0
9800,Option 4 for Question 9800,0
9801,Option 1 for Question 9801,0
9801,Option 2 for Question 9801,1
9801,Option 3 for Question 9801,0
9801,Option 4 for Question 9801,0
9802,Option 1 for Question 9802,0
9802,Option 2 for Question 9802,0
9802,Option 3 for Question 9802,1
9802,Option 4 for Question 9802,0
9803,Option 1 for Question 9803,0
9803,Option 2 for Question 9803,0
9803,Option 3 for Question 9803,0
9803,Option 4 for Question 9803,1
9804,Option 1 for Question 9804,1
9804,Option 2 for Question 9804,0
9804,Option 3 for Question 9804,0
9804,Option 4 for Question 9804,0
9805,Option 1 for Question 9805,0
9805,Option 2 for Question 9805,1
9805,Option 3 for Question 9805,0
9805,Option 4 for Question 9805,0
9806,Option 1 for Question 9806,0
9806,Option 2 for Question 9806,0
9806,Option 3 for Question 9806,1
9806,Option 4 for Question 9806,0
9807,Option 1 for Question 9807,0
9807,Option 2 for Question 9807,0
9807,Option 3 for Question 9807,0
9807,Option 4 for Question 9807,1
9808,Option 1 for Question 9808,1
9808,Option 2 for Question 9808,0
9808,Option 3 for Question 9808,0
9808,Option 4 for Question 9808,0
9809,Option 1 for Question 9809,0
9809,Option 2 for Question 9809,1
9809,Option 3 for Question 9809,0
9809,Option 4 for Question 9809,0
9810,Option 1 for Question 9810,0
9810,Option 2 for Question 9810,0
9810,Option 3 for Question 9810,1
9810,Option 4 for Question 9810,0
9811,Option 1 for Question 9811,0
9811,Option 2 for Question 9811,0
9811,Option 3 for Question 9811,0
9811,Option 4 for Question 9811,1
9812,Option 1 for Question 9812,1
9812,Option 2 for Question 9812,0
9812,Option 3 for Question 9812,0
9812,Option 4 for Question 9812,0
9813,Option 1 for Question 9813,0
9813,Option 2 for Question 9813,1
9813,Option 3 for Question 9813,0
9813,Option 4 for Question 9813,0
9814,Option 1 for Question 9814,0
9814,Option 2 for Question 9814,0
9814,Option 3 for Question 9814,1
9814,Option 4 for Question 9814,0
9815,Option 1 for Question 9815,0
9815,Option 2 for Question 9815,0
9815,Option 3 for Question 9815,0
9815,Option 4 for Question 9815,1
9816,Option 1 for Question 9816,1
9816,Option 2 for Question 9816,0
9816,Option 3 for Question 9816,0
9816,Option 4 for Question 9816,0
9817,Option 1 for Question 9817,0
9817,Option 2 for Question 9817,1
9817,Option 3 for Question 9817,0
9817,Option 4 for Question 9817,0
9818,Option 1 for Question 9818,0
9818,Option 2 for Question 9818,0
9818,Option 3 for Question 9818,1
9818,Option 4 for Question 9818,0
9819,Option 1 for Question 9819,0
9819,Option 2 for Question 9819,0
9819,Option 3 for Question 9819,0
9819,Option 4 for Question 9819,1
9820,Option 1 for Question 9820,1
9820,Option 2 for Question 9820,0
9820,Option 3 for Question 9820,0
9820,Option 4 for Question 9820,0
9821,Option 1 for Question 9821,0
9821,Option 2 for Question 9821,1
9821,Option 3 for Question 9821,0
9821,Option 4 for Question 9821,0
9822,Option 1 for Question 9822,0
9822,Option 2 for Question 9822,0
9822,Option 3 for Question 9822,1
9822,Option 4 for Question 9822,0
9823,Option 1 for Question 9823,0
9823,Option 2 for Question 9823,0
9823,Option 3 for Question 9823,0
9823,Option 4 for Question 9823,1
9824,Option 1 for Question 9824,1
9824,Option 2 for Question 9824,0
9824,Option 3 for Question 9824,0
9824,Option 4 for Question 9824,0
9825,Option 1 for Question 9825,0
9825,Option 2 for Question 9825,1
9825,Option 3 for Question 9825,0
9825,Option 4 for Question 9825,0
9826,Option 1 for Question 9826,0
9826,Option 2 for Question 9826,0
9826,Option 3 for Question 9826,1
9826,Option 4 for Question 9826,0
9827,Option 1 for Question 9827,0
9827,Option 2 for Question 9827,0
9827,Option 3 for Question 9827,0
9827,Option 4 for Question 9827,1
9828,Option 1 for Question 9828,1
9828,Option 2 for Question 9828,0
9828,Option 3 for Question 9828,0
9828,Option 4 for Question 9828,0
9829,Option 1 for Question 9829,0
9829,Option 2 for Question 9829,1
9829,Option 3 for Question 9829,0
9829,Option 4 for Question 9829,0
9830,Option 1 for Question 9830,0
9830,Option 2 for Question 9830,0
9830,Option 3 for Question 9830,1
9830,Option 4 for Question 9830,0
9831,Option 1 for Question 9831,0
9831,Option 2 for Question 9831,0
9831,Option 3 for Question 9831,0
9831,Option 4 for Question 9831,1
9832,Option 1 for Question 9832,1
9832,Option 2 for Question 9832,0
9832,Option 3 for Question 9832,0
9832,Option 4 for Question 9832,0
9833,Option 1 for Question 9833,0
9833,Option 2 for Question 9833,1
9833,Option 3 for Question 9833,0
9833,Option 4 for Question 9833,0
9834,Option 1 for Question 9834,0
9834,Option 2 for Question 9834,0
9834,Option 3 for Question 9834,1
9834,Option 4 for Question 9834,0
9835,Option 1 for Question 9835,0
9835,Option 2 for Question 9835,0
9835,Option 3 for Question 9835,0
9835,Option 4 for Question 9835,1
9836,Option 1 for Question 9836,1
9836,Option 2 for Question 9836,0
9836,Option 3 for Question 9836,0
9836,Option 4 for Question 9836,0
9837,Option 1 for Question 9837,0
9837,Option 2 for Question 9837,1
9837,Option 3 for Question 9837,0
9837,Option 4 for Question 9837,0
9838,Option 1 for Question 9838,0
9838,Option 2 for Question 9838,0
9838,Option 3 for Question 9838,1
9838,Option 4 for Question 9838,0
9839,Option 1 for Question 9839,0
9839,Option 2 for Question 9839,0
9839,Option 3 for Question 9839,0
9839,Option 4 for Question 9839,1
9840,Option 1 for Question 9840,1
9840,Option 2 for Question 9840,0
9840,Option 3 for Question 9840,0
9840,Option 4 for Question 9840,0
9841,Option 1 for Question 9841,0
9841,Option 2 for Question 9841,1
9841,Option 3 for Question 9841,0
9841,Option 4 for Question 9841,0
9842,Option 1 for Question 9842,0
9842,Option 2 for Question 9842,0
9842,Option 3 for Question 9842,1
9842,Option 4 for Question 9842,0
9843,Option 1 for Question 9843,0
9843,Option 2 for Question 9843,0
9843,Option 3 for Question 9843,0
9843,Option 4 for Question 9843,1
9844,Option 1 for Question 9844,1
9844,Option 2 for Question 9844,0
9844,Option 3 for Question 9844,0
9844,Option 4 for Question 9844,0
9845,Option 1 for Question 9845,0
9845,Option 2 for Question 9845,1
9845,Option 3 for Question 9845,0
9845,Option 4 for Question 9845,0
9846,Option 1 for Question 9846,0
9846,Option 2 for Question 9846,0
9846,Option 3 for Question 9846,1
9846,Option 4 for Question 9846,0
9847,Option 1 for Question 9847,0
9847,Option 2 for Question 9847,0
9847,Option 3 for Question 9847,0
9847,Option 4 for Question 9847,1
9848,Option 1 for Question 9848,1
9848,Option 2 for Question 9848,0
9848,Option 3 for Question 9848,0
9848,Option 4 for Question 9848,0
9849,Option 1 for Question 9849,0
9849,Option 2 for Question 9849,1
9849,Option 3 for Question 9849,0
9849,Option 4 for Question 9849,0
9850,Option 1 for Question 9850,0
9850,Option 2 for Question 9850,0
9850,Option 3 for Question 9850,1
9850,Option 4 for Question 9850,0
9851,Option 1 for Question 9851,0
9851,Option 2 for Question 9851,0
9851,Option 3 for Question 9851,0
9851,Option 4 for Question 9851,1
9852,Option 1 for Question 9852,1
9852,Option 2 for Question 9852,0
9852,Option 3 for Question 9852,0
9852,Option 4 for Question 9852,0
9853,Option 1 for Question 9853,0
9853,Option 2 for Question 9853,1
9853,Option 3 for Question 9853,0
9853,Option 4 for Question 9853,0
9854,Option 1 for Question 9854,0
9854,Option 2 for Question 9854,0
9854,Option 3 for Question 9854,1
9854,Option 4 for Question 9854,0
9855,Option 1 for Question 9855,0
9855,Option 2 for Question 9855,0
9855,Option 3 for Question 9855,0
9855,Option 4 for Question 9855,1
9856,Option 1 for Question 9856,1
9856,Option 2 for Question 9856,0
9856,Option 3 for Question 9856,0
9856,Option 4 for Question 9856,0
9857,Option 1 for Question 9857,0
9857,Option 2 for Question 9857,1
9857,Option 3 for Question 9857,0
9857,Option 4 for Question 9857,0
9858,Option 1 for Question 9858,0
9858,Option 2 for Question 9858,0
9858,Option 3 for Question 9858,1
9858,Option 4 for Question 9858,0
9859,Option 1 for Question 9859,0
9859,Option 2 for Question 9859,0
9859,Option 3 for Question 9859,0
9859,Option 4 for Question 9859,1
9860,Option 1 for Question 9860,1
9860,Option 2 for Question 9860,0
9860,Option 3 for Question 9860,0
9860,Option 4 for Question 9860,0
9861,Option 1 for Question 9861,0
9861,Option 2 for Question 9861,1
9861,Option 3 for Question 9861,0
9861,Option 4 for Question 9861,0
9862,Option 1 for Question 9862,0
9862,Option 2 for Question 9862,0
9862,Option 3 for Question 9862,1
9862,Option 4 for Question 9862,0
9863,Option 1 for Question 9863,0
9863,Option 2 for Question 9863,0
9863,Option 3 for Question 9863,0
9863,Option 4 for Question 9863,1
9864,Option 1 for Question 9864,1
9864,Option 2 for Question 9864,0
9864,Option 3 for Question 9864,0
9864,Option 4 for Question 9864,0
9865,Option 1 for Question 9865,0
9865,Option 2 for Question 9865,1
9865,Option 3 for Question 9865,0
9865,Option 4 for Question 9865,0
9866,Option 1 for Question 9866,0
9866,Option 2 for Question 9866,0
9866,Option 3 for Question 9866,1
9866,Option 4 for Question 9866,0
9867,Option 1 for Question 9867,0
9867,Option 2 for Question 9867,0
9867,Option 3 for Question 9867,0
9867,Option 4 for Question 9867,1
9868,Option 1 for Question 9868,1
9868,Option 2 for Question 9868,0
9868,Option 3 for Question 9868,0
9868,Option 4 for Question 9868,0
9869,Option 1 for Question 9869,0
9869,Option 2 for Question 9869,1
9869,Option 3 for Question 9869,0
9869,Option 4 for Question 9869,0
9870,Option 1 for Question 9870,0
9870,Option 2 for Question 9870,0
9870,Option 3 for Question 9870,1
9870,Option 4 for Question 9870,0
9871,Option 1 for Question 9871,0
9871,Option 2 for Question 9871,0
9871,Option 3 for Question 9871,0
9871,Option 4 for Question 9871,1
9872,Option 1 for Question 9872,1
9872,Option 2 for Question 9872,0
9872,Option 3 for Question 9872,0
9872,Option 4 for Question 9872,0
9873,Option 1 for Question 9873,0
9873,Option 2 for Question 9873,1
9873,Option 3 for Question 9873,0
9873,Option 4 for Question 9873,0
9874,Option 1 for Question 9874,0
9874,Option 2 for Question 9874,0
9874,Option 3 for Question 9874,1
9874,Option 4 for Question 9874,0
9875,Option 1 for Question 9875,0
